cos_heading,sin_heading,cos_goal_dir,sin_goal_dir,local_obstacle_density,teammate_distance_norm,target_dx,target_dy
-0.7071067811865475,0.7071067811865476,-0.6401843996644799,0.7682212795973759,0.0,1.0,-1.0,1.0
0.7071067811865474,-0.7071067811865477,0.5812381937190965,-0.813733471206735,0.0,1.0,0.0,0.0
-0.7071067811865475,0.7071067811865476,-0.6246950475544243,0.7808688094430304,0.0,1.0,0.0,0.0
0.17364817766692997,-0.9848077530122081,0.5812381937190965,-0.813733471206735,0.0,1.0,0.0,-1.0
-0.984807753012208,0.17364817766693028,-0.6246950475544243,0.7808688094430304,0.0,1.0,-1.0,0.0
-1.8369701987210297e-16,-1.0,0.6401843996644799,-0.7682212795973759,0.0,1.0,0.0,-1.0
-1.0,1.2246467991473532e-16,-0.5144957554275265,0.8574929257125441,0.0,1.0,0.0,0.0
-1.8369701987210297e-16,-1.0,0.7071067811865475,-0.7071067811865475,0.0,1.0,0.0,0.0
-0.8191520442889919,0.5735764363510459,-0.5144957554275265,0.8574929257125441,0.0,1.0,-1.0,1.0
0.573576436351046,-0.8191520442889918,0.7071067811865475,-0.7071067811865475,0.0,1.0,1.0,-1.0
-0.7071067811865475,0.7071067811865476,-0.4472135954999579,0.8944271909999159,0.0,1.0,0.0,0.0
0.7071067811865474,-0.7071067811865477,0.7071067811865475,-0.7071067811865475,0.0,1.0,0.0,0.0
-0.984807753012208,0.17364817766693028,-0.4472135954999579,0.8944271909999159,0.0,1.0,-1.0,0.0
0.17364817766692997,-0.9848077530122081,0.7071067811865475,-0.7071067811865475,0.0,1.0,0.0,-1.0
-1.0,1.2246467991473532e-16,-0.24253562503633297,0.9701425001453319,0.0,1.0,0.0,0.0
